player_image_url,player_name,player_country,player_club,player_position,player_stats_url
https://resources.premierleague.com/premierleague25/photos/players/110x140/496179.png,Alfie Devine,England,Tottenham Hotspur,Midfielder,https://www.premierleague.com/en/players/496179/alfie-devine/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/215413.png,Kiernan Dewsbury-Hall,England,Chelsea,Midfielder,https://www.premierleague.com/en/players/215413/kiernan-dewsbury-hall/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/243557.png,Moussa Diaby,France,Aston Villa,Forward,https://www.premierleague.com/en/players/243557/moussa-diaby/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Amadou Diallo,England,Newcastle United,Forward,https://www.premierleague.com/en/players/248859/amadou-diallo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/493250.png,Amad Diallo,Cote d’Ivoire,Manchester United,Forward,https://www.premierleague.com/en/players/493250/amad-diallo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/515023.png,Matthew Dibley-Dias,New Zealand,Fulham,Midfielder,https://www.premierleague.com/en/players/515023/matthew-dibley-dias/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/496661.png,Tyler Dibling,England,Southampton,Midfielder,https://www.premierleague.com/en/players/496661/tyler-dibling/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/93264.png,Eric Dier,England,Tottenham Hotspur,Defender,https://www.premierleague.com/en/players/93264/eric-dier/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/101188.png,Lucas Digne,France,Aston Villa,Defender,https://www.premierleague.com/en/players/101188/lucas-digne/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/219924.png,Issa Diop,France,Fulham,Defender,https://www.premierleague.com/en/players/219924/issa-diop/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/220362.png,Axel Disasi,France,Aston Villa,Defender,https://www.premierleague.com/en/players/220362/axel-disasi/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Roman Dixon,England,Everton,Defender,https://www.premierleague.com/en/players/496178/roman-dixon/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Nasser Djiga,Burkina Faso,Wolverhampton Wanderers,Defender,https://www.premierleague.com/en/players/531170/nasser-djiga/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/496208.png,Ben Doak,Scotland,Liverpool,Forward,https://www.premierleague.com/en/players/496208/ben-doak/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/461421.png,Lewis Dobbin,England,Aston Villa,Forward,https://www.premierleague.com/en/players/461421/lewis-dobbin/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/87835.png,Matt Doherty,Ireland,Wolverhampton Wanderers,Defender,https://www.premierleague.com/en/players/87835/matt-doherty/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/248875.png,Jérémy Doku,Belgium,Manchester City,Forward,https://www.premierleague.com/en/players/248875/jeremy-doku/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/250199.png,Nicolás Domínguez,Argentina,Nottingham Forest,Midfielder,https://www.premierleague.com/en/players/250199/nicolas-dominguez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Janoi Donacien,St Lucia,Ipswich Town,Defender,https://www.premierleague.com/en/players/154936/janoi-donacien/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/513588.png,Jamie Donley,England,Tottenham Hotspur,Forward,https://www.premierleague.com/en/players/513588/jamie-donley/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Patrick Dorgu,Denmark,Manchester United,Defender,https://www.premierleague.com/en/players/596777/patrick-dorgu/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/519321.png,Alfie Dorrington,England,Tottenham Hotspur,Defender,https://www.premierleague.com/en/players/519321/alfie-dorrington/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/121599.png,Abdoulaye Doucouré,Mali,Everton,Midfielder,https://www.premierleague.com/en/players/121599/abdoulaye-doucoure/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/438464.png,Cheick Doucouré,Mali,Crystal Palace,Midfielder,https://www.premierleague.com/en/players/438464/cheick-doucoure/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/220585.png,Flynn Downes,England,Southampton,Midfielder,https://www.premierleague.com/en/players/220585/flynn-downes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/220394.png,Tommy Doyle,England,Wolverhampton Wanderers,Midfielder,https://www.premierleague.com/en/players/220394/tommy-doyle/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Callum Doyle,England,Manchester City,Defender,https://www.premierleague.com/en/players/472767/callum-doyle/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/493125.png,Radu Dragusin,Romania,Tottenham Hotspur,Defender,https://www.premierleague.com/en/players/493125/radu-dragusin/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/551232.png,Rodrigo Ribeiro,Portugal,Nottingham Forest,Forward,https://www.premierleague.com/en/players/551232/rodrigo-ribeiro/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Joshua Duffus,England,Brighton and Hove Albion,Forward,https://www.premierleague.com/en/players/532528/joshua-duffus/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/106618.png,Paul Dummett,Wales,Newcastle United,Defender,https://www.premierleague.com/en/players/106618/paul-dummett/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/83299.png,Lewis Dunk,England,Brighton and Hove Albion,Defender,https://www.premierleague.com/en/players/83299/lewis-dunk/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/476344.png,Jhon Durán,Colombia,Aston Villa,Forward,https://www.premierleague.com/en/players/476344/jhon-duran/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/559963.png,Kiano Dyer,England,Chelsea,Midfielder,https://www.premierleague.com/en/players/559963/kiano-dyer/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/244731.png,Luis Díaz,Colombia,Liverpool,Forward,https://www.premierleague.com/en/players/244731/luis-diaz/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/67089.png,Martin Dúbravka,Slovakia,Newcastle United,Goalkeeper,https://www.premierleague.com/en/players/67089/martin-dubravka/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/490885.png,George Earthy,England,West Ham United,Midfielder,https://www.premierleague.com/en/players/490885/george-earthy/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Coby Ebere,Germany,Everton,Forward,https://www.premierleague.com/en/players/504296/coby-ebere/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/450535.png,Malcolm Ebiowei,England,Crystal Palace,Forward,https://www.premierleague.com/en/players/450535/malcolm-ebiowei/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Claudio Echeverri,Argentina,Manchester City,Midfielder,https://www.premierleague.com/en/players/575204/claudio-echeverri/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/214964.png,George Edmundson,England,Ipswich Town,Defender,https://www.premierleague.com/en/players/214964/george-edmundson/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/490503.png,Samuel Edozie,England,Southampton,Midfielder,https://www.premierleague.com/en/players/490503/samuel-edozie/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Tom Edozie,England,Wolverhampton Wanderers,Forward,https://www.premierleague.com/en/players/596054/tom-edozie/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/500926.png,Ronnie Edwards,England,Southampton,Defender,https://www.premierleague.com/en/players/500926/ronnie-edwards/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/513527.png,Bilal El Khannouss,Morocco,Leicester City,Midfielder,https://www.premierleague.com/en/players/513527/bilal-el-khannouss/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Idris El Mizouni,Tunisia,Ipswich Town,Midfielder,https://www.premierleague.com/en/players/441598/idris-el-mizouni/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/449434.png,Anthony Elanga,Sweden,Nottingham Forest,Forward,https://www.premierleague.com/en/players/449434/anthony-elanga/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/444884.png,Harvey Elliott,England,Liverpool,Midfielder,https://www.premierleague.com/en/players/444884/harvey-elliott/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/153256.png,Mohamed Elneny,Egypt,Arsenal,Midfielder,https://www.premierleague.com/en/players/153256/mohamed-elneny/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Landon Emenalo,England,Chelsea,Midfielder,https://www.premierleague.com/en/players/611912/landon-emenalo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Johnny Emerson,Scotland,Newcastle United,Forward,https://www.premierleague.com/en/players/559677/johnny-emerson/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Lander Emery,Spain,Aston Villa,Goalkeeper,https://www.premierleague.com/en/players/646754/lander-emery/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/51090.png,Thiago Silva,Brazil,Chelsea,Defender,https://www.premierleague.com/en/players/51090/thiago-silva/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/474120.png,Julio Enciso,Paraguay,Ipswich Town,Midfielder,https://www.premierleague.com/en/players/474120/julio-enciso/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/158983.png,Wataru Endo,Japan,Liverpool,Midfielder,https://www.premierleague.com/en/players/158983/wataru-endo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Ethan Ennis,England,Manchester United,Midfielder,https://www.premierleague.com/en/players/493962/ethan-ennis/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/80607.png,Christian Eriksen,Denmark,Manchester United,Midfielder,https://www.premierleague.com/en/players/80607/christian-eriksen/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/551226.png,Mateus Fernandes,Portugal,Southampton,Midfielder,https://www.premierleague.com/en/players/551226/mateus-fernandes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Romain Esse,England,Crystal Palace,Midfielder,https://www.premierleague.com/en/players/606921/romain-esse/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/204214.png,Pervis Estupiñán,Ecuador,Brighton and Hove Albion,Defender,https://www.premierleague.com/en/players/204214/pervis-estupinan/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/37642.png,Jonny Evans,Northern Ireland,Manchester United,Defender,https://www.premierleague.com/en/players/37642/jonny-evans/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Jake Evans,England,Leicester City,Forward,https://www.premierleague.com/en/players/630664/jake-evans/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Julian Eyestone,United States,Brentford,Goalkeeper,https://www.premierleague.com/en/players/535017/julian-eyestone/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/232413.png,Eberechi Eze,England,Crystal Palace,Midfielder,https://www.premierleague.com/en/players/232413/eberechi-eze/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/37096.png,Lukasz Fabianski,Poland,West Ham United,Goalkeeper,https://www.premierleague.com/en/players/37096/lukasz-fabianski/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/218218.png,Wout Faes,Belgium,Leicester City,Defender,https://www.premierleague.com/en/players/218218/wout-faes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/441240.png,Romain Faivre,France,Bournemouth,Midfielder,https://www.premierleague.com/en/players/441240/romain-faivre/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Amar Fatah,Sweden,Manchester City,Forward,https://www.premierleague.com/en/players/560293/amar-fatah/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/531442.png,Abdul Fatawu,Ghana,Leicester City,Forward,https://www.premierleague.com/en/players/531442/abdul-fatawu/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/465607.png,Ansu Fati,Spain,Brighton and Hove Albion,Forward,https://www.premierleague.com/en/players/465607/ansu-fati/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/536110.png,Josh Feeney,England,Aston Villa,Defender,https://www.premierleague.com/en/players/536110/josh-feeney/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/232423.png,Nathan Ferguson,England,Crystal Palace,Defender,https://www.premierleague.com/en/players/232423/nathan-ferguson/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/487117.png,Evan Ferguson,Ireland,West Ham United,Forward,https://www.premierleague.com/en/players/487117/evan-ferguson/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/448047.png,Enzo Fernández,Argentina,Chelsea,Midfielder,https://www.premierleague.com/en/players/448047/enzo-fernandez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/510500.png,Jota Silva,Portugal,Nottingham Forest,Forward,https://www.premierleague.com/en/players/510500/jota-silva/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/438098.png,Fábio Vieira,Portugal,Arsenal,Midfielder,https://www.premierleague.com/en/players/438098/fabio-vieira/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Will Fish,England,Manchester United,Defender,https://www.premierleague.com/en/players/461566/will-fish/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Jayce Fitzgerald,England,Manchester United,Midfielder,https://www.premierleague.com/en/players/556639/jayce-fitzgerald/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/118342.png,Mark Flekken,Netherlands,Brentford,Goalkeeper,https://www.premierleague.com/en/players/118342/mark-flekken/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Jack Fletcher,England,Manchester United,Midfielder,https://www.premierleague.com/en/players/547037/jack-fletcher/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/209244.png,Phil Foden,England,Manchester City,Midfielder,https://www.premierleague.com/en/players/209244/phil-foden/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/82143.png,Wes Foderingham,England,West Ham United,Goalkeeper,https://www.premierleague.com/en/players/82143/wes-foderingham/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/444463.png,Wesley Fofana,France,Chelsea,Defender,https://www.premierleague.com/en/players/444463/wesley-fofana/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,David Datro Fofana,Cote d’Ivoire,Chelsea,Forward,https://www.premierleague.com/en/players/520295/david-datro-fofana/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/463212.png,Carlos Forbs,Portugal,Wolverhampton Wanderers,Forward,https://www.premierleague.com/en/players/463212/carlos-forbs/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Omari Forson,England,Manchester United,Midfielder,https://www.premierleague.com/en/players/487828/omari-forson/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/40383.png,Fraser Forster,England,Tottenham Hotspur,Goalkeeper,https://www.premierleague.com/en/players/40383/fraser-forster/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/432931.png,Tyrese Francois,Australia,Fulham,Midfielder,https://www.premierleague.com/en/players/432931/tyrese-francois/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Matheus França,Brazil,Crystal Palace,Forward,https://www.premierleague.com/en/players/536694/matheus-franca/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/531363.png,Nathan Fraser,Ireland,Wolverhampton Wanderers,Forward,https://www.premierleague.com/en/players/531363/nathan-fraser/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/90105.png,Ryan Fraser,Scotland,Southampton,Midfielder,https://www.premierleague.com/en/players/90105/ryan-fraser/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/81012.png,Ryan Fredericks,England,Bournemouth,Defender,https://www.premierleague.com/en/players/81012/ryan-fredericks/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/612534.png,Benjamin Fredrick,Nigeria,Brentford,Defender,https://www.premierleague.com/en/players/612534/benjamin-fredrick/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Tyler Fredricson,England,Manchester United,Defender,https://www.premierleague.com/en/players/547676/tyler-fredricson/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/244858.png,Fábio Carvalho,Portugal,Brentford,Midfielder,https://www.premierleague.com/en/players/244858/fabio-carvalho/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/85955.png,Jorginho,Italy,Arsenal,Midfielder,https://www.premierleague.com/en/players/85955/jorginho/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/89076.png,Remo Freuler,Switzerland,Nottingham Forest,Midfielder,https://www.premierleague.com/en/players/89076/remo-freuler/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/428399.png,João Félix,Portugal,Chelsea,Forward,https://www.premierleague.com/en/players/428399/joao-felix/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/91889.png,Niclas Füllkrug,Germany,West Ham United,Forward,https://www.premierleague.com/en/players/91889/niclas-fullkrug/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/243298.png,Cody Gakpo,Netherlands,Liverpool,Forward,https://www.premierleague.com/en/players/243298/cody-gakpo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/232787.png,Conor Gallagher,England,Chelsea,Midfielder,https://www.premierleague.com/en/players/232787/conor-gallagher/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Tomas Galvez,Finland,Manchester City,Defender,https://www.premierleague.com/en/players/533713/tomas-galvez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/181284.png,Gonçalo Guedes,Portugal,Wolverhampton Wanderers,Forward,https://www.premierleague.com/en/players/181284/goncalo-guedes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Andrés García,Spain,Aston Villa,Defender,https://www.premierleague.com/en/players/606798/andres-garcia/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/536681.png,Joe Gardner,England,Nottingham Forest,Forward,https://www.premierleague.com/en/players/536681/joe-gardner/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/493105.png,Alejandro Garnacho,Argentina,Manchester United,Forward,https://www.premierleague.com/en/players/493105/alejandro-garnacho/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/232928.png,James Garner,England,Everton,Midfielder,https://www.premierleague.com/en/players/232928/james-garner/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/462492.png,Joe Gauci,Australia,Aston Villa,Goalkeeper,https://www.premierleague.com/en/players/462492/joe-gauci/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Billy Gee,England,Chelsea,Defender,https://www.premierleague.com/en/players/518891/billy-gee/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/550615.png,Tyrique George,England,Chelsea,Forward,https://www.premierleague.com/en/players/550615/tyrique-george/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/205836.png,Saman Ghoddos,Iran,Brentford,Forward,https://www.premierleague.com/en/players/205836/saman-ghoddos/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/222531.png,Morgan Gibbs-White,England,Nottingham Forest,Midfielder,https://www.premierleague.com/en/players/222531/morgan-gibbs-white/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/436234.png,Bryan Gil,Spain,Tottenham Hotspur,Forward,https://www.premierleague.com/en/players/436234/bryan-gil/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/514280.png,Alfie Gilchrist,England,Chelsea,Defender,https://www.premierleague.com/en/players/514280/alfie-gilchrist/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/81441.png,Mark Gillespie,England,Newcastle United,Goalkeeper,https://www.premierleague.com/en/players/81441/mark-gillespie/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/243568.png,Billy Gilmour,Scotland,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/243568/billy-gilmour/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/198826.png,Ben Godfrey,England,Ipswich Town,Defender,https://www.premierleague.com/en/players/198826/ben-godfrey/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/573062.png,Martial Godo,Cote d’Ivoire,Fulham,Forward,https://www.premierleague.com/en/players/573062/martial-godo/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Harvey Godsmark-Ford,England,Leicester City,Midfielder,https://www.premierleague.com/en/players/500280/harvey-godsmark-ford/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/549640.png,Michael Golding,England,Leicester City,Midfielder,https://www.premierleague.com/en/players/549640/michael-golding/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/510362.png,Toti Gomes,Portugal,Wolverhampton Wanderers,Defender,https://www.premierleague.com/en/players/510362/toti-gomes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Mauro Bandeira,Portugal,Arsenal,Midfielder,https://www.premierleague.com/en/players/504751/mauro-bandeira/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/486385.png,Beto,Guinea-Bissau,Everton,Forward,https://www.premierleague.com/en/players/486385/beto/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/448089.png,João Gomes,Brazil,Wolverhampton Wanderers,Midfielder,https://www.premierleague.com/en/players/448089/joao-gomes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/171287.png,Joe Gomez,England,Liverpool,Defender,https://www.premierleague.com/en/players/171287/joe-gomez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Nico González,Spain,Manchester City,Midfielder,https://www.premierleague.com/en/players/465694/nico-gonzalez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Enso González,Paraguay,Wolverhampton Wanderers,Forward,https://www.premierleague.com/en/players/593001/enso-gonzalez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/213687.png,Charlie Goode,England,Brentford,Defender,https://www.premierleague.com/en/players/213687/charlie-goode/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/232826.png,Anthony Gordon,England,Newcastle United,Forward,https://www.premierleague.com/en/players/232826/anthony-gordon/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/496185.png,Kaide Gordon,England,Liverpool,Forward,https://www.premierleague.com/en/players/496185/kaide-gordon/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Daniel Gore,England,Manchester United,Midfielder,https://www.premierleague.com/en/players/504598/daniel-gore/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Jimi Gower,England,Arsenal,Midfielder,https://www.premierleague.com/en/players/538182/jimi-gower/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/439483.png,Hubert Graczyk,Poland,Manchester United,Goalkeeper,https://www.premierleague.com/en/players/439483/hubert-graczyk/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,True Grant,England,Manchester City,Goalkeeper,https://www.premierleague.com/en/players/500051/true-grant/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/441266.png,Ryan Gravenberch,Netherlands,Liverpool,Midfielder,https://www.premierleague.com/en/players/441266/ryan-gravenberch/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/547701.png,Archie Gray,England,Tottenham Hotspur,Midfielder,https://www.premierleague.com/en/players/547701/archie-gray/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/114283.png,Jack Grealish,England,Manchester City,Midfielder,https://www.premierleague.com/en/players/114283/jack-grealish/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/449429.png,Jacob Greaves,England,Ipswich Town,Defender,https://www.premierleague.com/en/players/449429/jacob-greaves/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/220688.png,Mason Greenwood,England,Manchester United,Forward,https://www.premierleague.com/en/players/220688/mason-greenwood/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Ben Greenwood,Ireland,Bournemouth,Defender,https://www.premierleague.com/en/players/474772/ben-greenwood/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Seán Grehan,Ireland,Crystal Palace,Defender,https://www.premierleague.com/en/players/491250/sean-grehan/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Harvey Griffiths,England,Wolverhampton Wanderers,Midfielder,https://www.premierleague.com/en/players/449133/harvey-griffiths/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/60307.png,Pascal Groß,Germany,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/60307/pascal-gro/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/513433.png,Brajan Gruda,Germany,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/513433/brajan-gruda/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Albert Grønbæk,Denmark,Southampton,Midfielder,https://www.premierleague.com/en/players/494779/albert-gr-nb-k/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/80801.png,Idrissa Gueye,Senegal,Everton,Midfielder,https://www.premierleague.com/en/players/80801/idrissa-gueye/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/208706.png,Bruno Guimarães,Brazil,Newcastle United,Midfielder,https://www.premierleague.com/en/players/208706/bruno-guimaraes/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/499309.png,Marc Guiu,Spain,Chelsea,Forward,https://www.premierleague.com/en/players/499309/marc-guiu/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Luca Gunter,England,Tottenham Hotspur,Goalkeeper,https://www.premierleague.com/en/players/536108/luca-gunter/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/482609.png,Malo Gusto,France,Chelsea,Defender,https://www.premierleague.com/en/players/482609/malo-gusto/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/209036.png,Marc Guéhi,England,Crystal Palace,Defender,https://www.premierleague.com/en/players/209036/marc-guehi/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/477424.png,Josko Gvardiol,Croatia,Manchester City,Defender,https://www.premierleague.com/en/players/477424/josko-gvardiol/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/437468.png,Sergio Gómez,Spain,Manchester City,Midfielder,https://www.premierleague.com/en/players/437468/sergio-gomez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Diego Gómez,Paraguay,Brighton and Hove Albion,Midfielder,https://www.premierleague.com/en/players/514254/diego-gomez/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/59859.png,Ilkay Gündogan,Germany,Manchester City,Midfielder,https://www.premierleague.com/en/players/59859/ilkay-gundogan/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/223094.png,Erling Haaland,Norway,Manchester City,Forward,https://www.premierleague.com/en/players/223094/erling-haaland/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/487838.png,Lewis Hall,England,Newcastle United,Defender,https://www.premierleague.com/en/players/487838/lewis-hall/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Tyrese Hall,England,Tottenham Hotspur,Midfielder,https://www.premierleague.com/en/players/563934/tyrese-hall/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Micah Hamilton,England,Manchester City,Midfielder,https://www.premierleague.com/en/players/462438/micah-hamilton/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Malachi Hardy,England,Tottenham Hotspur,Defender,https://www.premierleague.com/en/players/611920/malachi-hardy/stats
https://resources.premierleague.com/premierleague25/photos/players/110x140/167191.png,Marcus Harness,Ireland,Ipswich Town,Midfielder,https://www.premierleague.com/en/players/167191/marcus-harness/stats
